,Item serial Id,Serial,Cost Center,Cost of sales type,Input date,Price,Recovery,Month,Owner,Dept,S.Dept,S.Unit,Type,Year,jdate,month,year,month year
14284,393298313,9189D81D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010405,830000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-05 00:00:00,4,1401,1401-4
14285,393375612,A9ACB164,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010401,686239,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-01 00:00:00,4,1401,1401-4
14286,393384854,AEB98C1B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010115,615596,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-15 00:00:00,1,1401,1401-1
14287,393384860,22DD9A44,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010115,615596,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-15 00:00:00,1,1401,1401-1
14288,393384865,E8841ED3,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010120,615596,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-20 00:00:00,1,1401,1401-1
14289,393384867,23A77592,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010219,615596,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-19 00:00:00,2,1401,1401-2
14290,393384873,543F35D8,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010224,615596,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-24 00:00:00,2,1401,1401-2
14291,393384886,CEFFD36D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010304,615596,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-04 00:00:00,3,1401,1401-3
14292,393384893,C5D07107,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010317,615596,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-17 00:00:00,3,1401,1401-3
14293,393384956,18203AF4,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010318,615596,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-18 00:00:00,3,1401,1401-3
14294,393384957,87FBFFA2,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010116,615596,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-16 00:00:00,1,1401,1401-1
14295,393385031,BD13313B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010319,615596,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-19 00:00:00,3,1401,1401-3
14296,393385039,AC1861FA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010304,615596,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-04 00:00:00,3,1401,1401-3
14297,393385045,FE8650F7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010120,615596,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-20 00:00:00,1,1401,1401-1
14298,393385047,5AC034DA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010120,615596,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-20 00:00:00,1,1401,1401-1
14299,393385055,E8B29DDA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010120,615596,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-20 00:00:00,1,1401,1401-1
14300,393400871,6DA88557,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010122,3360000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-22 00:00:00,1,1401,1401-1
14301,393418342,5ECEF52B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010118,625688,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-18 00:00:00,1,1401,1401-1
14302,393418350,A7ABFD2B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010122,625688,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-22 00:00:00,1,1401,1401-1
14303,393418365,99C86C87,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010122,625688,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-22 00:00:00,1,1401,1401-1
14304,393418372,721E3BD4,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010204,625688,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-04 00:00:00,2,1401,1401-2
14305,393418423,677C2390,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010207,625688,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-07 00:00:00,2,1401,1401-2
14306,393423744,BBAC3F1B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,870000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
14307,393423809,F5D34D33,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010220,29900000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-20 00:00:00,2,1401,1401-2
14308,393425767,BF3E7D78,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010329,1715596,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-29 00:00:00,3,1401,1401-3
14309,393425787,87B473AC,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010302,1715596,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-02 00:00:00,3,1401,1401-3
14310,393425879,61F8F262,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010301,1715596,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-01 00:00:00,3,1401,1401-3
14311,393425886,9D8CF541,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,1715596,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
14312,393425887,FEC5DAB7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,1715596,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
14313,393425892,A20C0F96,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010112,1715596,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-12 00:00:00,1,1401,1401-1
14314,393442630,BAB7FC18,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010413,4500000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-13 00:00:00,4,1401,1401-4
14315,394333514,F264266C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010129,595000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-29 00:00:00,1,1401,1401-1
14316,394487028,0495E0E3,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,11000000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
14317,394578008,2DB980DE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,7889908,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
14318,394578099,509651D6,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010112,7889908,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-12 00:00:00,1,1401,1401-1
14319,394578490,5DADB091,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010106,7889908,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-06 00:00:00,1,1401,1401-1
14320,394578560,BE0C0567,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010129,7889908,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-29 00:00:00,1,1401,1401-1
14321,394587511,EF996A73,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010221,380000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-21 00:00:00,2,1401,1401-2
14322,394603273,8DE58E32,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,5284403,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14323,394604973,7C916381,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010323,180000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-23 00:00:00,3,1401,1401-3
14324,394605099,5BDA9A2F,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010323,180000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-23 00:00:00,3,1401,1401-3
14325,394605155,FE72ADE8,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010323,180000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-23 00:00:00,3,1401,1401-3
14326,394605462,1DBC7B69,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010323,180000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-23 00:00:00,3,1401,1401-3
14327,394605488,8472B0A8,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010323,180000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-23 00:00:00,3,1401,1401-3
14328,394605525,BD6A03A0,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010323,180000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-23 00:00:00,3,1401,1401-3
14329,394650479,DC452661,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010128,5000000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-28 00:00:00,1,1401,1401-1
14330,394712761,2000158656496,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010219,12239304,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-19 00:00:00,2,1401,1401-2
14331,394770238,F2757886,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,5229358,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14332,394771608,0949A6F4,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010211,7798165,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-11 00:00:00,2,1401,1401-2
14333,394863470,309D9E0F,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010211,5688073,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-11 00:00:00,2,1401,1401-2
14334,394868561,8AFC086D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010122,12018349,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-22 00:00:00,1,1401,1401-1
14335,394949734,D143ECFE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010204,6146788,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-04 00:00:00,2,1401,1401-2
14336,394949757,F9900F20,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,6146788,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
14337,395129960,8921939D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010120,4082568,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-20 00:00:00,1,1401,1401-1
14338,395132857,1E7237D6,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010211,17167500,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-11 00:00:00,2,1401,1401-2
14339,395135845,SH2LGPTX11059,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010112,44403670,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-12 00:00:00,1,1401,1401-1
14340,395157631,F8A3E6B0,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010401,2568807,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-01 00:00:00,4,1401,1401-4
14341,395157788,13947B96,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010305,2568807,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-05 00:00:00,3,1401,1401-3
14342,395196300,61D7FF29,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010112,27645000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-12 00:00:00,1,1401,1401-1
14343,395204277,2000220256916,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010207,10938480,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-07 00:00:00,2,1401,1401-2
14344,395220450,948D4E26,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,4094037,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14345,395257362,F424FE6B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010208,3394494,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-08 00:00:00,2,1401,1401-2
14346,395257637,5422DF25,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010124,3394494,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-24 00:00:00,1,1401,1401-1
14347,395260715,D8844C8C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010129,1300000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-29 00:00:00,1,1401,1401-1
14348,395260739,9D4782B8,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010129,1300000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-29 00:00:00,1,1401,1401-1
14349,395263067,54520550,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,25688074,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14350,395263123,C63B469E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,25688074,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14351,395278662,17E6BA13,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,10550459,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
14352,395278680,874A0E68,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,10550459,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14353,395291437,9D092788,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010310,3385400,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-10 00:00:00,3,1401,1401-3
14354,395309335,6AF4FE05,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010325,3259200,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-25 00:00:00,3,1401,1401-3
14355,395335140,6FBDB2BD,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010128,3207368,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-28 00:00:00,1,1401,1401-1
14356,395486031,06D57EE3,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010304,4600000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-04 00:00:00,3,1401,1401-3
14357,395486035,D35278D1,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010303,4600000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-03 00:00:00,3,1401,1401-3
14358,395489664,958871DB,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,8532115,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14359,395492486,72D9D792,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,2752293,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
14360,395492583,EE09AFCA,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,2752293,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14361,395492628,A7FB42DF,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,2752293,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14362,395502188,3FBAA46F,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,5045872,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14363,395506707,67D1C08B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010413,3009174,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-13 00:00:00,4,1401,1401-4
14364,395506720,D68E83CD,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,3009174,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
14365,395646848,3B00F35D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010229,4346789,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-29 00:00:00,2,1401,1401-2
14366,395665099,11B3C059,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010221,2090000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-21 00:00:00,2,1401,1401-2
14367,395665347,3AEA2969,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010115,5197245,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-15 00:00:00,1,1401,1401-1
14368,395667358,2F7481CD,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010307,13840000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-07 00:00:00,3,1401,1401-3
14369,395667638,C58D6DBE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010211,13840000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-11 00:00:00,2,1401,1401-2
14370,395672178,9B05D9B2,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010129,14600000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-29 00:00:00,1,1401,1401-1
14371,395674990,706A1F17,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010115,4063303,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-15 00:00:00,1,1401,1401-1
14372,395683436,07C86DA7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010302,13980000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-02 00:00:00,3,1401,1401-3
14373,395686074,BB12336B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010112,11339450,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-12 00:00:00,1,1401,1401-1
14374,395690188,DD4F355D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010122,14400000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-22 00:00:00,1,1401,1401-1
14375,395699531,A98780BE,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010322,13800000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-22 00:00:00,3,1401,1401-3
14376,395703169,8065BD6D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010221,14600000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-21 00:00:00,2,1401,1401-2
14377,395706586,5047CD0D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010204,13800000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-04 00:00:00,2,1401,1401-2
14378,395727309,5D7EF7BC,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010301,13840000,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-01 00:00:00,3,1401,1401-3
14379,395889055,F17F8B76,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010208,4495413,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-08 00:00:00,2,1401,1401-2
14380,398219453,AF8A5CCC,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010416,1280000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-16 00:00:00,4,1401,1401-4
14381,398972618,67F24E7C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010129,1500000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-29 00:00:00,1,1401,1401-1
14382,398972683,5098552,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010128,1500000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-28 00:00:00,1,1401,1401-1
14383,400080628,76ABA1EB,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,1940000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
14384,400080757,A4E1381D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,1940000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
14385,400102071,D1FF33B0,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010207,3672935,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-07 00:00:00,2,1401,1401-2
14386,400361697,31010211103960WH,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010207,6393000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-07 00:00:00,2,1401,1401-2
14387,400361938,31010210901992WH,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010130,6393000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-30 00:00:00,1,1401,1401-1
14388,400376770,7A73B1D5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010131,1193000,0,140101,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-01-31 00:00:00,1,1401,1401-1
14389,400709608,B27E5E3C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,5292000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
14390,402145672,39904DA9,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010413,2682000,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-13 00:00:00,4,1401,1401-4
14391,402322829,AA17D180,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010208,4583028,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-08 00:00:00,2,1401,1401-2
14392,402335544,F9B11500,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010208,5197248,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-08 00:00:00,2,1401,1401-2
14393,402724264,8DEE6BE7,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010404,10550459,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-04 00:00:00,4,1401,1401-4
14394,402947668,A7EEE406,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010416,14220183,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-16 00:00:00,4,1401,1401-4
14395,402961450,82E60932,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010221,4252294,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-21 00:00:00,2,1401,1401-2
14396,402961472,7083F8D5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,4252294,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
14397,403638581,6BE9CF6D,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010204,2300000,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-04 00:00:00,2,1401,1401-2
14398,403811998,8FEA5506,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010322,12880734,0,140103,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-03-22 00:00:00,3,1401,1401-3
14399,403815387,95A7A25E,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010219,1240367,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-19 00:00:00,2,1401,1401-2
14400,403815405,D5C20D4C,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010224,1240367,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-24 00:00:00,2,1401,1401-2
14401,403816885,895B6229,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010207,4063303,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-07 00:00:00,2,1401,1401-2
14402,403816892,C9233FC5,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010208,4063303,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-08 00:00:00,2,1401,1401-2
14403,403816912,E7D356B0,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010217,4063303,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-17 00:00:00,2,1401,1401-2
14404,403847803,0CAD1B9B,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010219,624859,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-19 00:00:00,2,1401,1401-2
14405,403847826,D162682A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010219,624859,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-19 00:00:00,2,1401,1401-2
14406,403862390,8CCC4247,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010226,1088057,0,140102,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-02-26 00:00:00,2,1401,1401-2
14407,403891793,FC4EE19A,Commercial - Retail return - Retail return - Retail return - DAMAGED,Open Box,14010414,25688074,0,140104,Commercial,Retail return,Retail return,Retail return,DAMAGED,1401,1401-04-14 00:00:00,4,1401,1401-4
